step_idx,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,direct_joint_command_0,direct_joint_command_1,direct_joint_command_2,direct_joint_command_3,direct_joint_command_4,direct_joint_command_5,direct_joint_command_6,direct_joint_command_7
1281,-1.0325589179992676,-0.9609737992286682,0.419376939535141,0.18392813205718994,0.18535856902599335,0.9730480909347534,-0.11856137216091156,0.8399999737739563,0.2000284641981125,0.07390625774860382,-0.08037502318620682,0.023267101496458054,-0.0005517294048331678,-0.10399852693080902,0.030256250873208046,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9933624267578125,-0.9484823346138,0.4058654308319092,0.1910475194454193,0.19429835677146912,0.9499197006225586,-0.11245284974575043,0.0
1282,-1.0203887224197388,-0.9579077363014221,0.41802701354026794,0.18611980974674225,0.18981286883354187,0.966881513595581,-0.11680113524198532,0.8399999737739563,0.19025833904743195,0.0711875855922699,-0.1240563616156578,0.03248096629977226,0.01159969624131918,-0.13322414457798004,0.026364294812083244,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9861361384391785,-0.9456236958503723,0.4012796878814697,0.19186529517173767,0.1947048306465149,0.9464885592460632,-0.11132708191871643,0.0
1283,-1.0104906558990479,-0.9549279808998108,0.41493797302246094,0.1876537799835205,0.19185306131839752,0.9611674547195435,-0.11539754271507263,0.8399999737739563,0.11122184246778488,0.04856095090508461,-0.08667472749948502,0.018602801486849785,0.008593689650297165,-0.07432691752910614,0.021508216857910156,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9814751744270325,-0.9422882795333862,0.39572271704673767,0.19309525191783905,0.19314789772033691,0.9420651793479919,-0.11044637858867645,0.0
1284,-1.0011487007141113,-0.95162034034729,0.4102919101715088,0.18920119106769562,0.1931166797876358,0.955334484577179,-0.11398819833993912,0.8399999737739563,0.11974848806858063,0.07207038253545761,-0.1112610325217247,0.02577228844165802,-0.015085103921592236,-0.08899973332881927,0.03433836251497269,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.975496768951416,-0.9399064183235168,0.38958626985549927,0.19378647208213806,0.19204121828079224,0.9390186667442322,-0.10975058376789093,0.0
1285,-0.9941020011901855,-0.9488016366958618,0.40592965483665466,0.19036318361759186,0.193622887134552,0.9509530663490295,-0.11275909096002579,0.8399999737739563,0.13425911962985992,0.05906409025192261,-0.13608577847480774,0.01953279972076416,-0.023251159116625786,-0.07773196697235107,0.01427762396633625,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9706891775131226,-0.9375920295715332,0.3843204379081726,0.19456692039966583,0.19121339917182922,0.9364805221557617,-0.10910987108945847,0.0
1286,-0.9870476126670837,-0.9455553293228149,0.40016764402389526,0.19162295758724213,0.1936439871788025,0.946318507194519,-0.11160285770893097,0.8399999737739563,0.08095972239971161,0.046267855912446976,-0.09023430943489075,0.016355279833078384,-0.01787644252181053,-0.05113969370722771,0.013003706932067871,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9664691090583801,-0.9349328875541687,0.37794506549835205,0.19561681151390076,0.18977487087249756,0.9336304664611816,-0.10835301876068115,0.0
1287,-0.9806413054466248,-0.9426062703132629,0.39421772956848145,0.19268524646759033,0.1930936723947525,0.9424030184745789,-0.11067862808704376,0.8399999737739563,0.08228553086519241,0.06876936554908752,-0.10711760073900223,0.01911907270550728,-0.025258544832468033,-0.030240345746278763,0.02274278551340103,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9622989892959595,-0.932844877243042,0.37176084518432617,0.19647356867790222,0.1879921853542328,0.9313672780990601,-0.10795828700065613,0.0
1288,-0.9757229685783386,-0.9400752186775208,0.38900986313819885,0.1935289353132248,0.1922614872455597,0.939572811126709,-0.10990589112043381,0.8399999737739563,0.1093653067946434,0.04289397969841957,-0.1418406069278717,0.03146998956799507,-0.03721827268600464,-0.06594338268041611,0.008532864972949028,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9576305747032166,-0.9316109418869019,0.3670654296875,0.19663098454475403,0.18751098215579987,0.9305601716041565,-0.107415109872818,0.0
1289,-0.970194935798645,-0.9370858669281006,0.38215872645378113,0.1946621686220169,0.19086173176765442,0.9363111853599548,-0.10908712446689606,0.8399999737739563,0.06494885683059692,0.02698552794754505,-0.0811573788523674,0.0046506174840033054,-0.015794778242707253,-0.02790767326951027,0.009914033114910126,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9544346928596497,-0.9289296865463257,0.3602140545845032,0.19831976294517517,0.18532538414001465,0.9283460378646851,-0.10705336928367615,0.0
1290,-0.9659726023674011,-0.9350859522819519,0.37672266364097595,0.19548667967319489,0.18962687253952026,0.9340083003044128,-0.10854064673185349,0.8399999737739563,0.06324029713869095,0.045561548322439194,-0.10702748596668243,0.024112295359373093,-0.03422955796122551,-0.036367643624544144,0.007712381426244974,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9506821632385254,-0.9279940724372864,0.3555404543876648,0.19850696623325348,0.18404749035835266,0.9276837110519409,-0.10672266781330109,0.0
1291,-0.9620034694671631,-0.9332470893859863,0.37160301208496094,0.19611752033233643,0.1884840577840805,0.9322308301925659,-0.10806319117546082,0.8399999737739563,0.07503528892993927,0.03378455340862274,-0.12299726158380508,0.013738710433244705,-0.03519091382622719,-0.02545400895178318,0.008431192487478256,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9478095769882202,-0.9266696572303772,0.3507744371891022,0.1992562711238861,0.1826474964618683,0.926690399646759,-0.10656266659498215,0.0
1292,-0.9580074548721313,-0.9312950968742371,0.365578293800354,0.1969880610704422,0.18705937266349792,0.9304379820823669,-0.10760299861431122,0.8399999737739563,0.05535493791103363,0.026013333350419998,-0.07515233010053635,0.02180713787674904,-0.027669481933116913,-0.019793128594756126,0.004579653963446617,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9445008039474487,-0.9254141449928284,0.3452596068382263,0.19996407628059387,0.18158525228500366,0.9261407852172852,-0.1062781885266304,0.0
1293,-0.9544083476066589,-0.9297687411308289,0.36039918661117554,0.19776463508605957,0.1856231838464737,0.9291263818740845,-0.1072540208697319,0.8399999737739563,0.07486560195684433,0.042984530329704285,-0.12455958127975464,0.012860499322414398,-0.026235055178403854,-0.01560314279049635,0.005831975489854813,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.9415825009346008,-0.9243966937065125,0.34078046679496765,0.200758695602417,0.17985010147094727,0.9256974458694458,-0.10630865395069122,0.0
1294,-0.9501016736030579,-0.9277918338775635,0.3537091314792633,0.19871187210083008,0.18390703201293945,0.9277918338775635,-0.10685709863901138,0.8399999737739563,0.032460737973451614,0.011120626702904701,-0.005357389338314533,0.009253828786313534,-0.019602449610829353,-0.005705684423446655,0.0004820045724045485,-0.0,0.2920478582382202,-0.1975259631872177,-0.08978115767240524,0.9855242371559143,0.1671733558177948,0.028197193518280983,0.1664947271347046,-0.9857273101806641,0.024922873824834824,-0.938392698764801,-0.9228242039680481,0.33433276414871216,0.2018866240978241,0.17870286107063293,0.9252085089683533,-0.10605894774198532,0.0
1295,-0.9469723701477051,-0.9264572858810425,0.3492586612701416,0.19939257204532623,0.18261465430259705,0.9269558191299438,-0.10660974681377411,0.8399999737739563,0.05902743712067604,0.026982083916664124,-0.13097894191741943,0.01974310539662838,-0.02650967799127102,-0.009304963983595371,0.0030271762516349554,-0.0,0.30808109045028687,-0.04939797893166542,-0.09035027772188187,0.9834108948707581,0.1795581579208374,0.02572621777653694,0.17932838201522827,-0.9837278127670288,0.010995080694556236,-0.8469723463058472,-0.9351606965065002,0.4257068336009979,0.18183061480522156,0.28261464834213257,0.9791519045829773,-0.10046792030334473,0.0
1296,-0.9445486664772034,-0.9254985451698303,0.3454965651035309,0.19997741281986237,0.18153320252895355,0.9264093637466431,-0.10644100606441498,0.8399999737739563,0.09768196195363998,-0.0036880304105579853,-0.1050756648182869,-0.011090229265391827,0.0043236552737653255,0.021528368815779686,0.02215622551739216,-0.0,0.30808109045028687,-0.04939797893166542,-0.09035027772188187,0.9834108948707581,0.1795581579208374,0.02572621777653694,0.17932838201522827,-0.9837278127670288,0.010995080694556236,-0.8445486426353455,-0.9340745806694031,0.42177796363830566,0.18280264735221863,0.28153321146965027,0.9786046147346497,-0.10055738687515259,0.0
1297,-0.9414845705032349,-0.9247507452964783,0.3409828245639801,0.20038199424743652,0.18086017668247223,0.9263230562210083,-0.1061476320028305,0.8399999737739563,0.41923603415489197,-0.04542853310704231,0.261677622795105,-0.08305729180574417,0.3285198211669922,0.2911919951438904,0.02266668528318405,-0.0,0.30808109045028687,-0.04939797893166542,-0.09035027772188187,0.9834108948707581,0.1795581579208374,0.02572621777653694,0.17932838201522827,-0.9837278127670288,0.010995080694556236,-0.841484546661377,-0.9311573505401611,0.41476067900657654,0.1836048811674118,0.28086018562316895,0.9763899445533752,-0.10273538529872894,0.0
1298,-0.9329767227172852,-0.9249923229217529,0.3412186801433563,0.19933505356311798,0.1853240579366684,0.9310553669929504,-0.10545926541090012,0.8399999737739563,0.5562349557876587,-0.02365199476480484,0.5991235971450806,-0.06631730496883392,0.7215193510055542,0.36877232789993286,0.007298802956938744,-0.0,0.3155074417591095,-0.048720456659793854,-0.08358287811279297,0.4750017523765564,0.7123880386352539,-0.516601026058197,-0.5752143263816833,-0.192918598651886,-0.7949281930923462,-0.8329766988754272,-0.9157969951629639,0.409927099943161,0.15129171311855316,0.2853240668773651,0.9715594053268433,-0.08789131045341492,0.0
1299,-0.9156292676925659,-0.9261044859886169,0.3535921573638916,0.1964837610721588,0.20234741270542145,0.9422610998153687,-0.10468459874391556,0.8399999737739563,0.4122903645038605,0.009285894222557545,0.47132542729377747,-0.09687782824039459,0.7001873850822449,0.09822051227092743,0.0380152091383934,-0.0,0.31348586082458496,-0.04461921006441116,-0.08596431463956833,0.988088846206665,0.14878439903259277,0.039289314299821854,0.14859628677368164,-0.9888681173324585,0.007681781426072121,-0.815629243850708,-0.9264650344848633,0.4241040349006653,0.1870793104171753,0.30234742164611816,0.9729531407356262,-0.10031605511903763,0.0
1300,-0.8948764801025391,-0.9269405007362366,0.37340542674064636,0.19266606867313385,0.22913454473018646,0.9529222846031189,-0.10348042845726013,0.8410000205039978,0.3712664246559143,0.08356640487909317,0.12182626128196716,-0.3763047158718109,0.33492177724838257,0.04577220603823662,0.10569459944963455,-0.0,0.3127477169036865,-0.04350675269961357,-0.08689511567354202,0.9886094331741333,0.14626653492450714,0.03546103090047836,0.14617396891117096,-0.9892452359199524,0.005202815867960453,-0.7948764562606812,-0.9276164770126343,0.43965885043144226,0.197605162858963,0.3291345536708832,0.971499502658844,-0.09663600474596024,0.0
1301,-0.8768905401229858,-0.9263441562652588,0.38817575573921204,0.18485236167907715,0.2518758177757263,0.9593228101730347,-0.10117753595113754,0.8399999737739563,0.1868065446615219,-0.015388311818242073,0.13169685006141663,-0.35091376304626465,0.10738528519868851,0.02165309339761734,-0.0026885427068918943,-0.0,0.3183697462081909,-0.04925817996263504,-0.0811055526137352,0.4700101613998413,0.7140454649925232,-0.5188732743263245,-0.5833792090415955,-0.18984809517860413,-0.7897001504898071,-0.7768905162811279,-0.9054383635520935,0.4423472583293915,0.15729916095733643,0.35187581181526184,0.9731019735336304,-0.07534481585025787,0.0
1302,-0.8293467164039612,-0.9254851341247559,0.41867896914482117,0.1659191995859146,0.29805630445480347,0.9680818319320679,-0.09762445837259293,0.8410000205039978,0.2832975387573242,0.015445020981132984,0.14212515950202942,0.34523510932922363,0.25032833218574524,0.014287651516497135,0.035900555551052094,-0.0,0.31946226954460144,-0.05042407289147377,-0.07988201081752777,0.46809208393096924,0.7175423502922058,-0.5157738924026489,-0.5857880115509033,-0.18503853678703308,-0.7890583872795105,-0.7293466925621033,-0.9022491574287415,0.4408337473869324,0.1481812298297882,0.38544154167175293,0.9570134878158569,-0.06760042905807495,0.0
1303,-0.8144440650939941,-0.9257171154022217,0.42681288719177246,0.17867040634155273,0.3113348186016083,0.9692668318748474,-0.09663503617048264,0.8410000205039978,0.12574391067028046,0.11763507127761841,0.021536223590373993,-0.04104037955403328,0.1838030070066452,-0.016545681282877922,0.1673971563577652,-0.0,0.31792932748794556,-0.04875742644071579,-0.0815945491194725,0.47171589732170105,0.7127686142921448,-0.5190809369087219,-0.5829660296440125,-0.189566969871521,-0.7900727391242981,-0.7144440412521362,-0.8991077542304993,0.44561052322387695,0.15990376472473145,0.3876809775829315,0.9654615521430969,-0.06618937849998474,0.0
1304,-0.8035355806350708,-0.924140989780426,0.43185970187187195,0.1867295652627945,0.3219940662384033,0.9696484208106995,-0.09326794743537903,0.8399999737739563,0.38066816329956055,0.14315959811210632,0.0454070009291172,-0.330777645111084,0.36477434635162354,-0.04708212986588478,0.15736597776412964,-0.0,0.31285715103149414,-0.04348437115550041,-0.08733585476875305,0.9913315773010254,0.12691113352775574,0.0339883528649807,0.12680508196353912,-0.9919136762619019,0.005266369320452213,-0.7035355567932129,-0.9155099987983704,0.45254844427108765,0.20774129033088684,0.41736355423927307,0.9560575485229492,-0.07964436709880829,0.0
1305,-0.7923087477684021,-0.9203137159347534,0.4350963830947876,0.18616007268428802,0.3339955508708954,0.9689236283302307,-0.08773794770240784,0.8399999737739563,0.6476158499717712,0.12724243104457855,0.07273533195257187,-0.1766320765018463,0.33954107761383057,-0.04186323657631874,0.07154349982738495,-0.0,0.31241682171821594,-0.043099015951156616,-0.08801447600126266,0.9912630915641785,0.12873339653015137,0.028724852949380875,0.12862959504127502,-0.9916777610778809,0.005440809298306704,-0.6923087239265442,-0.9128157496452332,0.4478709101676941,0.2052944302558899,0.4266299307346344,0.9549550414085388,-0.07415887713432312,0.0
1306,-0.7727696895599365,-0.9145976901054382,0.4382295608520508,0.17976337671279907,0.34941399097442627,0.9675238728523254,-0.08223862946033478,0.8399999737739563,0.49360841512680054,-0.05668913200497627,0.04744976386427879,0.2500993311405182,0.5728315711021423,-0.035428568720817566,0.0073776571080088615,-0.0,0.3124605119228363,-0.04343453794717789,-0.08856172859668732,0.9923848509788513,0.11997059732675552,0.02791714295744896,0.11994396150112152,-0.9927771687507629,0.002632656367495656,-0.6727696657180786,-0.9105443358421326,0.44337403774261475,0.1951078325510025,0.4365828335285187,0.9471487402915955,-0.06621983647346497,0.0
1307,-0.7509602904319763,-0.9116754531860352,0.4409964680671692,0.1780165582895279,0.3671448826789856,0.9658479690551758,-0.07937967032194138,0.8399999737739563,0.39841580390930176,-0.006981926970183849,0.0038598687388002872,0.3619442880153656,0.5194797515869141,-0.07073821872472763,0.05359874293208122,-0.0,0.313394159078598,-0.044856276363134384,-0.08782875537872314,0.9933102130889893,0.11119771003723145,0.031142044812440872,0.11112764477729797,-0.9937981963157654,0.003977144602686167,-0.6509602665901184,-0.906958818435669,0.4367711544036865,0.19564378261566162,0.442640095949173,0.9377428293228149,-0.06243819743394852,0.0
1308,-0.7254195213317871,-0.9107071161270142,0.443305104970932,0.1856250911951065,0.3924785852432251,0.963228702545166,-0.07667219638824463,0.8399999737739563,0.38314828276634216,0.023220207542181015,-0.04528450593352318,0.018737373873591423,0.1673239767551422,-0.1123029887676239,0.10744097828865051,-0.0,0.3136448264122009,-0.04562436044216156,-0.08777497708797455,0.9935596585273743,0.10907567292451859,0.030687561258673668,0.10896975547075272,-0.9940319061279297,0.005107971373945475,-0.6254194974899292,-0.9000227451324463,0.4285030961036682,0.2067756950855255,0.4481421411037445,0.9340983629226685,-0.06124725192785263,0.0
1309,-0.7043848037719727,-0.9103677272796631,0.44371160864830017,0.1937379390001297,0.41116052865982056,0.9589067101478577,-0.07328592985868454,0.8399999737739563,0.5073014497756958,0.05812842398881912,-0.09912119060754776,-0.030357223004102707,0.13571029901504517,-0.20537419617176056,0.06073621287941933,-0.0,0.3144233524799347,-0.0465124137699604,-0.08689337968826294,0.9932877421379089,0.11037050187587738,0.03460938110947609,0.1102009043097496,-0.9938862323760986,0.006776190362870693,-0.6043847799301147,-0.8929437398910522,0.4202234745025635,0.21054615080356598,0.45519790053367615,0.9344301223754883,-0.05918122082948685,0.0
1310,-0.6822859048843384,-0.909144401550293,0.4420779347419739,0.1971970647573471,0.4241725206375122,0.9527880549430847,-0.06941838562488556,0.8399999737739563,0.5254939794540405,0.1112176924943924,-0.15031693875789642,0.114848792552948,0.16626125574111938,-0.07986050099134445,0.06657363474369049,-0.0,0.31466248631477356,-0.046777673065662384,-0.0866878405213356,0.9932443499565125,0.1108478531241417,0.03432842716574669,0.11073707044124603,-0.993836522102356,0.005117586348205805,-0.5822858810424805,-0.8892143368721008,0.4103962182998657,0.20996151864528656,0.4587840437889099,0.9307147264480591,-0.05594813823699951,0.0
1311,-0.6579492688179016,-0.9063295125961304,0.4377425014972687,0.20057757198810577,0.43436968326568604,0.9463913440704346,-0.06603404134511948,0.8399999737739563,0.4552812874317169,0.10223695635795593,-0.14061520993709564,0.0523616261780262,0.12213464081287384,-0.03288311883807182,0.0467166006565094,-0.0,0.31597569584846497,-0.048199091106653214,-0.08520691841840744,0.993147611618042,0.11031245440244675,0.03858649358153343,0.1101033017039299,-0.9938917756080627,0.007510512601584196,-0.5679195523262024,-0.8827431201934814,0.3970699608325958,0.21422643959522247,0.4565194249153137,0.9216562509536743,-0.05400029569864273,0.0
1312,-0.6357200145721436,-0.9025406241416931,0.4322201907634735,0.2039964348077774,0.442340612411499,0.9421499371528625,-0.06334381550550461,0.8399999737739563,0.42306023836135864,0.1264818012714386,-0.27782565355300903,0.04702811688184738,0.05334950238466263,-0.09448502957820892,0.07193701714277267,-0.0,0.3161836266517639,-0.04847900941967964,-0.08485831320285797,0.9934443235397339,0.10799270868301392,0.037496186792850494,0.10783383995294571,-0.9941493272781372,0.0062395441345870495,-0.5557926297187805,-0.8791499137878418,0.38642847537994385,0.21598654985427856,0.45476284623146057,0.9188053011894226,-0.05222560465335846,0.0
1313,-0.614372730255127,-0.898030698299408,0.4247228503227234,0.20665022730827332,0.44820618629455566,0.9385642409324646,-0.0606459304690361,0.8399999737739563,0.38927212357521057,0.12598708271980286,-0.3344164192676544,0.05765170231461525,-0.0028170521836727858,-0.2166241556406021,0.04192895069718361,-0.0,0.316101610660553,-0.0484604611992836,-0.08497381955385208,0.9932945370674133,0.1100848913192749,0.035316526889801025,0.10993240028619766,-0.9939194917678833,0.0062369913794100285,-0.5421499609947205,-0.8764027953147888,0.3747994899749756,0.2170860469341278,0.45400094985961914,0.9169469475746155,-0.05044981837272644,0.0
1314,-0.5923869609832764,-0.8922495245933533,0.4127098619937897,0.20940947532653809,0.45200660824775696,0.9323861002922058,-0.05784257873892784,0.8399999737739563,0.24906037747859955,0.09523853659629822,-0.22352860867977142,0.034834861755371094,-0.010211475193500519,-0.059864647686481476,0.035478461533784866,-0.0,0.31730541586875916,-0.049765922129154205,-0.08359735459089279,0.9929689168930054,0.11252443492412567,0.03675554320216179,0.11225186288356781,-0.9936352968215942,0.009403589181602001,-0.5326352119445801,-0.8700641989707947,0.35655635595321655,0.22146230936050415,0.4487627446651459,0.9077877998352051,-0.04872722551226616,0.0
1315,-0.5752581357955933,-0.8870934247970581,0.40092697739601135,0.21188493072986603,0.4535616934299469,0.9269347190856934,-0.055601052939891815,0.8399999737739563,0.2263169288635254,0.0866633802652359,-0.24125425517559052,0.05505812168121338,-0.03992782533168793,-0.08122497797012329,0.03233763575553894,-0.0,0.31718873977661133,-0.04958539083600044,-0.08377834409475327,0.9932041168212891,0.11053407937288284,0.03643899783492088,0.11031176149845123,-0.9938642978668213,0.008062290959060192,-0.5204633474349976,-0.8669385313987732,0.34329351782798767,0.22263552248477936,0.44676628708839417,0.9055957198143005,-0.04719908535480499,0.0
1316,-0.5611416697502136,-0.8826180100440979,0.38952183723449707,0.21396923065185547,0.4538838267326355,0.9224152565002441,-0.05373534560203552,0.8399999737739563,0.1976507157087326,0.0876176729798317,-0.322581022977829,0.0465363934636116,-0.05608781427145004,-0.10221200436353683,0.054458945989608765,-0.0,0.31690680980682373,-0.0492866151034832,-0.0841108039021492,0.9931355714797974,0.11115323007106781,0.03642371669411659,0.11096601188182831,-0.9937986135482788,0.007127998862415552,-0.5107427835464478,-0.8646401166915894,0.3316202759742737,0.22406922280788422,0.4437772035598755,0.9041222333908081,-0.04604116082191467,0.0
1317,-0.548281192779541,-0.8780180215835571,0.3755817711353302,0.21643701195716858,0.45294618606567383,0.9173070788383484,-0.05172007903456688,0.8410000205039978,0.2792910933494568,0.07674841582775116,-0.3354243338108063,0.04416286572813988,-0.0699719488620758,-0.0691458135843277,0.0263493862003088,-0.0,0.3155471086502075,-0.04849454015493393,-0.08549537509679794,0.9928416609764099,0.11582932621240616,0.029136348515748978,0.11572924256324768,-0.9932676553726196,0.005103856325149536,-0.4999387264251709,-0.8629956245422363,0.31797370314598083,0.22543644905090332,0.4427492916584015,0.9058024883270264,-0.04532954469323158,0.0
1318,-0.5354954600334167,-0.8735944032669067,0.3601614236831665,0.2188415378332138,0.45066437125205994,0.9126572012901306,-0.049716316163539886,0.8399999737739563,0.19691641628742218,0.04956066235899925,-0.2304430603981018,0.030488690361380577,-0.04221193864941597,-0.035333458334207535,0.01763092167675495,-0.0,0.31502750515937805,-0.049481429159641266,-0.08611632138490677,0.9925163388252258,0.11891190707683563,0.02777124010026455,0.11884435266256332,-0.992904543876648,0.004076584242284298,-0.4925388991832733,-0.8604972958564758,0.30198433995246887,0.22774890065193176,0.4379783272743225,0.9046124815940857,-0.04432807117700577,0.0
1319,-0.5231027603149414,-0.8697153329849243,0.3453144133090973,0.22096417844295502,0.44795113801956177,0.9090849757194519,-0.0481746681034565,0.8399999737739563,0.15998032689094543,0.06464963406324387,-0.2662128210067749,0.03774112090468407,-0.058942362666130066,-0.010015975683927536,0.03085889108479023,-0.0,0.31431594491004944,-0.05282486230134964,-0.08645323663949966,0.9908568859100342,0.13069994747638702,0.03346840292215347,0.13063928484916687,-0.9914218783378601,0.0040022688917815685,-0.4901391267776489,-0.8595541715621948,0.2847752273082733,0.22968356311321259,0.42911481857299805,0.902523398399353,-0.044204819947481155,0.0
1320,-0.513375461101532,-0.8668506145477295,0.33284124732017517,0.22267456352710724,0.4456962049007416,0.9072806239128113,-0.04698199778795242,0.8399999737739563,0.11523272097110748,0.025602217763662338,-0.32988643646240234,0.05988263711333275,-0.0995931327342987,-0.02588842436671257,0.007279457990080118,-0.0,0.3137769401073456,-0.05536399036645889,-0.08635351806879044,0.989376962184906,0.14191891252994537,0.03149900957942009,0.14179444313049316,-0.989876925945282,0.00616191141307354,-0.4864380359649658,-0.8589100241661072,0.2718987762928009,0.23018589615821838,0.4232329726219177,0.9021379947662354,-0.04367080330848694,0.0
1321,-0.5045780539512634,-0.8641259074211121,0.3181111812591553,0.2247895449399948,0.4423981308937073,0.9058865904808044,-0.0458928719162941,0.8410000205039978,0.10826433449983597,0.02081276848912239,-0.3395397663116455,0.019688647240400314,-0.12870939075946808,-0.019269276410341263,0.009887966327369213,-0.0,0.3125619888305664,-0.06293259561061859,-0.0856710746884346,0.988152027130127,0.14868468046188354,0.038057319819927216,0.14863640069961548,-0.988883376121521,0.004110841080546379,-0.4944172203540802,-0.8585340976715088,0.25194936990737915,0.23241722583770752,0.4089787006378174,0.8997131586074829,-0.04462640732526779,0.0
1322,-0.4984191060066223,-0.8623387813568115,0.30374929308891296,0.22662073373794556,0.43790164589881897,0.9047667980194092,-0.04519490897655487,0.8399999737739563,0.042870476841926575,0.012180013582110405,-0.29084837436676025,0.028386661782860756,-0.16867822408676147,-0.030574770644307137,-0.0038025956600904465,-0.0,0.31107765436172485,-0.0668584331870079,-0.08549979329109192,0.9860053062438965,0.16192401945590973,0.03967548534274101,0.16193227469921112,-0.9867972135543823,0.0030267054680734873,-0.49574190378189087,-0.8590294122695923,0.23719418048858643,0.23298756778240204,0.4006063938140869,0.9011030793190002,-0.044977135956287384,0.0
1323,-0.4933224618434906,-0.8609678149223328,0.28763291239738464,0.22825634479522705,0.4313151240348816,0.9035837054252625,-0.04472704604268074,0.8410000205039978,-0.07657370716333389,0.0031298792455345392,-0.3483930230140686,0.022898739203810692,-0.25068503618240356,-0.015215737745165825,-0.005690115503966808,-0.0,0.30957046151161194,-0.0714232474565506,-0.08521094173192978,0.9851381182670593,0.16732817888259888,0.0387827530503273,0.16734422743320465,-0.9858943819999695,0.0028552571311593056,-0.49876418709754944,-0.8597960472106934,0.22260542213916779,0.23321059346199036,0.3889087438583374,0.9021735191345215,-0.045388247817754745,0.0
1324,-0.49183452129364014,-0.8600876927375793,0.2711195945739746,0.22975389659404755,0.4224257171154022,0.9025195240974426,-0.044585153460502625,0.8410000205039978,-0.04255662113428116,-0.005614249501377344,-0.31736239790916443,0.014215217903256416,-0.21477998793125153,0.007714598439633846,-0.007084412034600973,-0.0,0.30613619089126587,-0.0798376128077507,-0.085508331656456,0.9838206768035889,0.1745472103357315,0.04037516564130783,0.17455922067165375,-0.9846413135528564,0.0032552359625697136,-0.5116042494773865,-0.8621222376823425,0.20331361889839172,0.23318329453468323,0.3726385831832886,0.9050455093383789,-0.04732538014650345,0.0
1325,-0.4921662211418152,-0.8596600890159607,0.2558871805667877,0.23086027801036835,0.4132716953754425,0.9020094871520996,-0.04458131641149521,0.8410000205039978,-0.1339375376701355,-0.02423190325498581,-0.31137821078300476,0.00653862627223134,-0.2492755949497223,0.03021487034857273,-0.02143573947250843,-0.0,0.3057608902454376,-0.08593912422657013,-0.08438868820667267,0.9822306632995605,0.18323560059070587,0.040590472519397736,0.18311932682991028,-0.9830685257911682,0.0065961540676653385,-0.5193460583686829,-0.8616337776184082,0.1892617642879486,0.2342044562101364,0.3598642647266388,0.9028832316398621,-0.048141367733478546,0.0
